"('Galaxy ID', '', '')","('Accuracy', 'th=1', 'Only spirals')","('Accuracy', 'th=1', 'All images')","('Accuracy', 'th=2', 'Only spirals')","('Accuracy', 'th=2', 'All images')","('Accuracy', 'th=3', 'Only spirals')","('Accuracy', 'th=3', 'All images')","('Accuracy', 'th=4', 'Only spirals')","('Accuracy', 'th=4', 'All images')","('Precision', 'th=1', 'Only spirals')","('Precision', 'th=1', 'All images')","('Precision', 'th=2', 'Only spirals')","('Precision', 'th=2', 'All images')","('Precision', 'th=3', 'Only spirals')","('Precision', 'th=3', 'All images')","('Precision', 'th=4', 'Only spirals')","('Precision', 'th=4', 'All images')","('Sensitivity', 'th=1', 'Only spirals')","('Sensitivity', 'th=1', 'All images')","('Sensitivity', 'th=2', 'Only spirals')","('Sensitivity', 'th=2', 'All images')","('Sensitivity', 'th=3', 'Only spirals')","('Sensitivity', 'th=3', 'All images')","('Sensitivity', 'th=4', 'Only spirals')","('Sensitivity', 'th=4', 'All images')","('Specificity', 'th=1', 'Only spirals')","('Specificity', 'th=1', 'All images')","('Specificity', 'th=2', 'Only spirals')","('Specificity', 'th=2', 'All images')","('Specificity', 'th=3', 'Only spirals')","('Specificity', 'th=3', 'All images')","('Specificity', 'th=4', 'Only spirals')","('Specificity', 'th=4', 'All images')","('Jaccard', 'th=1', 'Only spirals')","('Jaccard', 'th=1', 'All images')","('Jaccard', 'th=2', 'Only spirals')","('Jaccard', 'th=2', 'All images')","('Jaccard', 'th=3', 'Only spirals')","('Jaccard', 'th=3', 'All images')","('Jaccard', 'th=4', 'Only spirals')","('Jaccard', 'th=4', 'All images')"
b'1-450493',0.774658203125,1.0,0.9552001953125,1.0,0.97381591796875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.774658203125,1.0,0.9552001953125,1.0,0.97381591796875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-225610',0.97760009765625,0.89935302734375,0.97625732421875,0.9473876953125,0.97125244140625,0.9754638671875,0.98406982421875,0.9832763671875,0.8716838115863562,0.9690721649484536,0.7597461468721668,1.0,0.08433734939759036,,0.5229007633587787,0.0,0.9252873563218391,0.054022988505747126,0.8711018711018711,0.10395010395010396,0.017412935323383085,0.0,0.5018315018315018,0.0,0.9838158972958209,0.9997951379404534,0.9828167552846583,1.0,0.9952446502315104,1.0,0.9922413258022469,0.999937930606418,0.8143651997976732,0.05393000573723465,0.6829665851670742,0.10395010395010396,0.014644351464435146,0.0,0.3442211055276382,0.0
b'1-399847',0.94451904296875,0.94842529296875,0.97796630859375,0.968505859375,0.977294921875,0.98394775390625,0.9976806640625,0.99755859375,0.48175598631698974,,0.6645435244161358,,0.049586776859504134,,0.5384615384615384,,1.0,0.0,0.6065891472868217,0.0,0.022813688212927757,0.0,0.35,0.0,0.9415020271574748,1.0,0.9900428535417192,1.0,0.9928664474908504,1.0,0.9992657856093979,1.0,0.48175598631698974,0.0,0.46439169139465875,0.0,0.015873015873015872,0.0,0.2692307692307692,0.0
b'1-285062',0.93359375,1.0,0.99615478515625,1.0,0.9884033203125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.93359375,1.0,0.99615478515625,1.0,0.9884033203125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-424475',0.951904296875,0.96844482421875,0.96099853515625,0.9583740234375,0.9483642578125,0.94989013671875,0.975830078125,0.9708251953125,0.7267011834319527,0.8367071524966262,0.8096753660089115,0.8621495327102804,0.8743718592964824,0.9130434782608695,0.6718146718146718,0.6818181818181818,0.9756703078450845,0.9235352532274081,0.7890818858560794,0.6867245657568238,0.3041958041958042,0.3120629370629371,0.6062717770034843,0.313588850174216,0.9485734168406402,0.9747390396659708,0.9797590035201733,0.9880178716490658,0.9967191601049868,0.9977690288713911,0.989247311827957,0.9946869070208728,0.7137667998547039,0.7824989482541018,0.6656200941915228,0.6187814421464505,0.2914572864321608,0.3030560271646859,0.46774193548387094,0.2735562310030395
b'1-346075',0.96820068359375,1.0,0.991455078125,1.0,0.99090576171875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.96820068359375,1.0,0.991455078125,1.0,0.99090576171875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-52814',0.84100341796875,1.0,1.0,1.0,0.98858642578125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.84100341796875,1.0,1.0,1.0,0.98858642578125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-225495',0.9488525390625,1.0,0.99835205078125,1.0,0.994384765625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9488525390625,1.0,0.99835205078125,1.0,0.994384765625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-220770',0.9036865234375,1.0,0.92694091796875,1.0,0.994873046875,0.99993896484375,0.99261474609375,1.0,0.0,,0.0,,0.0,0.0,0.0,,,,,,,,,,0.9036865234375,1.0,0.92694091796875,1.0,0.994873046875,0.99993896484375,0.99261474609375,1.0,0.0,,0.0,,0.0,0.0,0.0,
b'1-560388',0.864501953125,1.0,0.99951171875,1.0,0.9923095703125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.864501953125,1.0,0.99951171875,1.0,0.9923095703125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-595204',0.8675537109375,1.0,0.97235107421875,1.0,0.9639892578125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.8675537109375,1.0,0.97235107421875,1.0,0.9639892578125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-359986',0.9356689453125,1.0,1.0,1.0,0.9923095703125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.9356689453125,1.0,1.0,1.0,0.9923095703125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-578298',0.75018310546875,0.7972412109375,0.88787841796875,0.88214111328125,0.9888916015625,0.9544677734375,0.96759033203125,0.97833251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.75018310546875,0.7972412109375,0.88787841796875,0.88214111328125,0.9888916015625,0.9544677734375,0.96759033203125,0.97833251953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'1-440007',0.91656494140625,1.0,1.0,1.0,0.9884033203125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.91656494140625,1.0,1.0,1.0,0.9884033203125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-391326',0.8970947265625,1.0,0.99932861328125,1.0,0.98175048828125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.8970947265625,1.0,0.99932861328125,1.0,0.98175048828125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-390066',0.92340087890625,0.87310791015625,0.96173095703125,0.96075439453125,0.98626708984375,0.995361328125,0.9998779296875,0.9998779296875,0.821875,,0.5203045685279187,,0.09289617486338798,,,,0.506012506012506,0.0,0.3188180404354588,0.0,0.2236842105263158,0.0,0.0,0.0,0.9840615169521146,1.0,0.9879931389365352,1.0,0.9898209467745892,1.0,1.0,1.0,0.45600346770697875,0.0,0.24639423076923078,0.0,0.07024793388429752,0.0,0.0,0.0
b'1-496329',0.9193115234375,1.0,0.99981689453125,1.0,0.9927978515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9193115234375,1.0,0.99981689453125,1.0,0.9927978515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-229452',0.9534912109375,1.0,0.99853515625,1.0,0.9852294921875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9534912109375,1.0,0.99853515625,1.0,0.9852294921875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-605798',0.9486083984375,0.92236328125,0.95550537109375,0.9552001953125,0.9779052734375,0.99261474609375,0.99639892578125,0.99932861328125,0.6566696508504923,0.9090909090909091,0.5141955835962145,0.6057692307692307,0.12923076923076923,,0.01694915254237288,0.0,0.9513618677042801,0.19455252918287938,0.6468253968253969,0.08333333333333333,0.34710743801652894,0.0,0.5,0.0,0.9483223285271527,0.9979787090688587,0.9704376759662144,0.9973765037112874,0.9825985365553711,1.0,0.9964595287510682,0.9994506165303382,0.635339974014725,0.19083969465648856,0.4014778325123153,0.07904642409033877,0.10396039603960396,0.0,0.016666666666666666,0.0
b'1-147496',0.946044921875,1.0,0.96685791015625,1.0,0.99462890625,1.0,0.9998779296875,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.946044921875,1.0,0.96685791015625,1.0,0.99462890625,1.0,0.9998779296875,1.0,0.0,,0.0,,0.0,,0.0,
b'1-148160',0.97015380859375,1.0,0.99981689453125,1.0,0.99395751953125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.97015380859375,1.0,0.99981689453125,1.0,0.99395751953125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-178103',0.8885498046875,1.0,0.9954833984375,1.0,0.99224853515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.8885498046875,1.0,0.9954833984375,1.0,0.99224853515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-405229',0.92022705078125,1.0,0.99102783203125,1.0,0.9927978515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.92022705078125,1.0,0.99102783203125,1.0,0.9927978515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-57351',0.8365478515625,1.0,1.0,1.0,0.98748779296875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.8365478515625,1.0,1.0,1.0,0.98748779296875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-276674',0.9476318359375,1.0,0.9981689453125,1.0,0.99462890625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9476318359375,1.0,0.9981689453125,1.0,0.99462890625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-151674',0.95953369140625,1.0,1.0,1.0,0.99285888671875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.95953369140625,1.0,1.0,1.0,0.99285888671875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-307301',0.9666748046875,1.0,1.0,1.0,0.99310302734375,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.9666748046875,1.0,1.0,1.0,0.99310302734375,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-605657',0.888427734375,1.0,0.9542236328125,1.0,0.9892578125,1.0,0.9989013671875,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.888427734375,1.0,0.9542236328125,1.0,0.9892578125,1.0,0.9989013671875,1.0,0.0,,0.0,,0.0,,0.0,
b'1-456829',0.87005615234375,1.0,0.947021484375,1.0,0.98760986328125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.87005615234375,1.0,0.947021484375,1.0,0.98760986328125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-396395',0.95654296875,0.95465087890625,0.94964599609375,0.948486328125,0.968017578125,0.95916748046875,0.9713134765625,0.985107421875,0.7487725040916531,0.7223264540337712,0.574687669744704,0.5700985761226726,0.27472527472527475,0.385929648241206,0.20216606498194944,0.24257425742574257,0.9491701244813278,0.9984439834024896,0.9618181818181818,0.9463636363636364,0.11312217194570136,0.8687782805429864,0.8,0.35,0.9575262866629773,0.9488101826231322,0.9487699555090291,0.9486390997121172,0.9917199849454271,0.9616735666792121,0.9727899532134943,0.9905811376508249,0.7199055861526357,0.7215142428785607,0.5618693574083908,0.5522546419098143,0.08710801393728224,0.3646723646723647,0.19243986254295534,0.16723549488054607
b'1-248037',0.94342041015625,0.93878173828125,0.94183349609375,0.9544677734375,0.96234130859375,0.96453857421875,0.975830078125,0.99005126953125,0.6870564379858061,0.681450193593805,0.5535905680600214,0.6341463414634146,0.08670520231213873,0.4440961337513062,0.2840909090909091,0.5182481751824818,0.9995083579154376,0.951819075712881,0.8959236773633998,0.834345186470078,0.03164556962025317,0.8966244725738397,0.8928571428571429,0.4226190476190476,0.9354703832752613,0.9369337979094077,0.9453089094609678,0.9635611581642702,0.9900691389063482,0.9665619107479573,0.976689689195856,0.9959299457326097,0.6868243243243243,0.6587274583191561,0.5201409869083585,0.563231850117096,0.023734177215189875,0.4224652087475149,0.27472527472527475,0.3034188034188034
b'1-409435',0.92376708984375,1.0,0.9976806640625,1.0,0.99224853515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.92376708984375,1.0,0.9976806640625,1.0,0.99224853515625,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-246947',0.877685546875,0.8397216796875,0.95263671875,0.973388671875,0.9879150390625,0.991455078125,0.9827880859375,0.9949951171875,0.6892349356804333,0.6476190476190476,0.385,0.5577617328519856,0.3313953488372093,,0.01090909090909091,0.0,0.6521460602178091,0.3484945547725817,0.924,0.618,0.40714285714285714,0.0,0.23076923076923078,0.0,0.9307796712411401,0.9553611823254411,0.9535381515990934,0.9845756736338453,0.9929204629401626,1.0,0.9833852544132918,0.9957852299798424,0.503960396039604,0.2929456112008616,0.37318255250403876,0.4147651006711409,0.2235294117647059,0.0,0.010526315789473684,0.0
b'1-564538',0.9266357421875,1.0,1.0,1.0,0.9925537109375,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.9266357421875,1.0,1.0,1.0,0.9925537109375,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-277249',0.9586181640625,1.0,0.97235107421875,1.0,0.99542236328125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9586181640625,1.0,0.97235107421875,1.0,0.99542236328125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-492618',0.884765625,1.0,0.91546630859375,1.0,0.99554443359375,1.0,0.97772216796875,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.884765625,1.0,0.91546630859375,1.0,0.99554443359375,1.0,0.97772216796875,1.0,0.0,,0.0,,0.0,,0.0,
b'1-269212',0.96636962890625,1.0,1.0,1.0,0.9857177734375,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.96636962890625,1.0,1.0,1.0,0.9857177734375,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-496277',0.89276123046875,1.0,0.9595947265625,1.0,0.9842529296875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.89276123046875,1.0,0.9595947265625,1.0,0.9842529296875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-254421',0.953369140625,1.0,0.97503662109375,1.0,0.99591064453125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.953369140625,1.0,0.97503662109375,1.0,0.99591064453125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-440914',0.93170166015625,1.0,1.0,1.0,0.99346923828125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.93170166015625,1.0,1.0,1.0,0.99346923828125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-598459',0.810791015625,0.91888427734375,0.88092041015625,0.999755859375,0.98626708984375,1.0,0.9720458984375,0.9998779296875,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.810791015625,0.91888427734375,0.88092041015625,0.999755859375,0.98626708984375,1.0,0.9720458984375,0.9998779296875,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
b'1-284525',0.97802734375,0.95318603515625,0.96099853515625,0.9462890625,0.942626953125,0.9735107421875,0.98077392578125,0.98046875,0.9968879668049793,0.998678122934567,0.8281363306744017,0.9756446991404012,0.189873417721519,0.8148148148148148,0.5602094240837696,0.5990338164251208,0.844463971880492,0.6638840070298769,0.7396373056994818,0.4410621761658031,0.035629453681710214,0.6270783847980997,0.592797783933518,0.34349030470914127,0.9995747093847462,0.9998582364615821,0.9840296495956873,0.9988544474393531,0.9917642517050572,0.9922789859734912,0.9895150720838795,0.9948199463271548,0.8422436459246275,0.6633011413520632,0.6412128017967434,0.43625880845611786,0.030927835051546393,0.5488565488565489,0.4045368620037807,0.27927927927927926
b'1-544048',0.7655029296875,1.0,0.9599609375,0.99993896484375,0.97930908203125,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,,0.7655029296875,1.0,0.9599609375,0.99993896484375,0.97930908203125,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,,,
b'1-224795',0.85797119140625,1.0,0.91998291015625,1.0,0.98553466796875,1.0,0.9993896484375,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.85797119140625,1.0,0.91998291015625,1.0,0.98553466796875,1.0,0.9993896484375,1.0,0.0,,0.0,,0.0,,0.0,
b'1-353329',0.94635009765625,1.0,1.0,1.0,0.99267578125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.94635009765625,1.0,1.0,1.0,0.99267578125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-278625',0.91357421875,1.0,1.0,1.0,0.99285888671875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.91357421875,1.0,1.0,1.0,0.99285888671875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-361548',0.78375244140625,1.0,0.9886474609375,1.0,0.986083984375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.78375244140625,1.0,0.9886474609375,1.0,0.986083984375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-348946',0.91363525390625,0.81744384765625,0.9117431640625,0.8857421875,0.887451171875,0.908447265625,0.93316650390625,0.9326171875,0.8967314069161535,0.8970456580125336,0.7622759158222915,0.7777777777777778,0.3003533568904594,0.8575851393188855,0.5550239234449761,0.5388888888888889,0.7945435466946484,0.4205666316894019,0.7005730659025788,0.46131805157593125,0.049104563835932986,0.16002310803004044,0.1037567084078712,0.08676207513416816,0.9624752560461314,0.9802048369050693,0.9551206592113007,0.9729252501471454,0.9864874087217634,0.9968607111171773,0.9939080309183808,0.9945630813572645,0.7279369352047683,0.4012012012012012,0.5749559082892416,0.40759493670886077,0.04406428201140487,0.15588069780528982,0.0957886044591247,0.08076602830974189
b'1-201291',0.72412109375,0.72210693359375,0.9190673828125,0.91595458984375,0.91302490234375,0.944091796875,0.96856689453125,0.9542236328125,0.9532798489853704,0.9465468306527909,0.8424855491329479,0.875943000838223,0.3161764705882353,0.9150090415913201,0.9313304721030042,1.0,0.31361589815246077,0.31066604564508615,0.5127528583992964,0.45954265611257694,0.03127272727272727,0.368,0.4732824427480916,0.1821155943293348,0.9900432465050789,0.9886352207583224,0.9845499645641389,0.9895109851169384,0.9938037177693384,0.996868545539343,0.9979310790715717,1.0,0.308868501529052,0.3053097345132743,0.4678972712680578,0.4314616019818332,0.029291553133514985,0.3558368495077356,0.45732349841938885,0.1821155943293348
b'1-357432',0.944580078125,1.0,0.9871826171875,1.0,0.99261474609375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.944580078125,1.0,0.9871826171875,1.0,0.99261474609375,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-365146',0.828125,1.0,0.98809814453125,1.0,0.98846435546875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.828125,1.0,0.98809814453125,1.0,0.98846435546875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-266020',0.94769287109375,1.0,0.96356201171875,1.0,0.99151611328125,1.0,0.99285888671875,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.94769287109375,1.0,0.96356201171875,1.0,0.99151611328125,1.0,0.99285888671875,1.0,0.0,,0.0,,0.0,,0.0,
b'1-593333',0.7554931640625,1.0,0.99200439453125,1.0,0.9736328125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.7554931640625,1.0,0.99200439453125,1.0,0.9736328125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-619766',0.96722412109375,0.96197509765625,0.96746826171875,0.96112060546875,0.92803955078125,0.9659423828125,0.96173095703125,0.947998046875,0.9791469194312796,0.969447138700291,0.8991808443604284,0.9086437104708363,0.7896341463414634,0.8850902184235517,0.8916349809885932,0.9947089947089947,0.807346619773349,0.7811645173896054,0.7927777777777778,0.7183333333333334,0.1891891891891892,0.6807888970051132,0.45139557266602504,0.1809432146294514,0.9968173598553345,0.9954430379746836,0.9890290729566649,0.9910861217772902,0.9954045954045954,0.991941391941392,0.9962854349951125,0.9999348321928967,0.79369957741068,0.7623951182303585,0.7280612244897959,0.6699481865284974,0.18011126564673158,0.625503355704698,0.4279197080291971,0.18076923076923077
b'1-520395',0.958740234375,1.0,0.99713134765625,1.0,0.99560546875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.958740234375,1.0,0.99713134765625,1.0,0.99560546875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-443205',0.97210693359375,1.0,0.9920654296875,1.0,0.99676513671875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.97210693359375,1.0,0.9920654296875,1.0,0.99676513671875,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-369031',0.96331787109375,1.0,1.0,1.0,0.988037109375,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.96331787109375,1.0,1.0,1.0,0.988037109375,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-468441',0.97296142578125,1.0,1.0,1.0,0.989013671875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.97296142578125,1.0,1.0,1.0,0.989013671875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-227191',0.96533203125,1.0,1.0,1.0,0.99346923828125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.96533203125,1.0,1.0,1.0,0.99346923828125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-104936',0.9573974609375,1.0,0.9747314453125,1.0,0.9879150390625,1.0,0.9996337890625,1.0,0.0,,0.0,,0.0,,0.0,,,,,,,,,,0.9573974609375,1.0,0.9747314453125,1.0,0.9879150390625,1.0,0.9996337890625,1.0,0.0,,0.0,,0.0,,0.0,
b'1-46445',0.81121826171875,1.0,1.0,1.0,0.98504638671875,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.81121826171875,1.0,1.0,1.0,0.98504638671875,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-124661',0.75787353515625,0.79290771484375,0.839599609375,0.94189453125,0.98651123046875,0.96929931640625,0.98468017578125,0.9998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.75787353515625,0.79290771484375,0.839599609375,0.94189453125,0.98651123046875,0.96929931640625,0.98468017578125,0.9998779296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
b'1-239299',0.799560546875,0.8824462890625,0.8759765625,0.98162841796875,0.9703369140625,0.993408203125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.799560546875,0.8824462890625,0.8759765625,0.98162841796875,0.9703369140625,0.993408203125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
b'1-495206',0.95550537109375,1.0,0.9906005859375,1.0,0.9844970703125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.95550537109375,1.0,0.9906005859375,1.0,0.9844970703125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-259855',0.97125244140625,1.0,1.0,1.0,0.99200439453125,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.97125244140625,1.0,1.0,1.0,0.99200439453125,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-254234',0.9315185546875,0.90863037109375,0.9732666015625,0.9779052734375,0.9827880859375,0.99237060546875,1.0,1.0,0.5738084220268395,0.0,0.4230769230769231,,0.006289308176100629,,,,0.8605135322692574,0.0,0.5773480662983426,0.0,0.008,0.0,,,0.9383657900020076,0.9962524258850298,0.9822119585569842,1.0,0.9902823051848207,1.0,1.0,1.0,0.5249788314987299,0.0,0.3230293663060278,0.0,0.0035335689045936395,0.0,,
b'1-440646',0.96820068359375,1.0,1.0,1.0,0.99468994140625,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.96820068359375,1.0,1.0,1.0,0.99468994140625,1.0,1.0,1.0,0.0,,,,0.0,,,
b'1-456614',0.9287109375,1.0,0.96826171875,1.0,0.9932861328125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.9287109375,1.0,0.96826171875,1.0,0.9932861328125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-633584',0.90765380859375,0.8927001953125,0.932861328125,0.93341064453125,0.95233154296875,0.944580078125,0.97784423828125,0.97540283203125,0.5969622999728776,0.5661599099099099,0.5232029117379435,0.526241134751773,0.20574162679425836,0.4119718309859155,0.50814332247557,0.45738636363636365,0.9878815080789947,0.9026032315978456,0.956738768718802,0.9259567387687188,0.06534954407294832,0.8890577507598785,0.8364611260053619,0.4316353887399464,0.8950268437411698,0.8911415654139587,0.9309708865762086,0.9340007904096957,0.9894442324812412,0.9469032176014244,0.9811379676472425,0.9880707013927924,0.5926225094238018,0.5335632793844521,0.5111111111111111,0.5049909255898367,0.05218446601941747,0.39182853315472205,0.4622222222222222,0.2854609929078014
b'1-183743',0.8985595703125,0.94964599609375,0.935791015625,0.9554443359375,0.9801025390625,0.97625732421875,0.97540283203125,0.9921875,0.39978331527627303,0.5746031746031746,0.2910089224433768,0.3687099725526075,0.0,0.26407766990291265,0.0,0.0,1.0,0.981029810298103,0.9571106094808126,0.909706546275395,0.0,0.9315068493150684,,,0.891209007003993,0.9473718662040976,0.9351985446333354,0.956715387993225,0.9889148909964282,0.9766596871535903,0.97540283203125,0.9921875,0.39978331527627303,0.5682888540031397,0.2872628726287263,0.3556928508384819,0.0,0.259047619047619,0.0,0.0
b'1-335446',0.87347412109375,0.8079833984375,0.9906005859375,0.96246337890625,0.975830078125,0.9774169921875,0.98553466796875,0.98748779296875,1.0,,0.8584758942457231,,0.43564356435643564,,0.36666666666666664,,0.3410680228862047,0.0,0.8975609756097561,0.0,0.23783783783783785,0.0,0.2146341463414634,0.0,1.0,1.0,0.9942291838417148,1.0,0.9928812289246909,1.0,0.9953025526917609,1.0,0.3410680228862047,0.0,0.7818696883852692,0.0,0.18181818181818182,0.0,0.15658362989323843,0.0
b'1-611516',0.86370849609375,0.9798583984375,0.95654296875,0.9703369140625,0.9283447265625,0.95623779296875,0.980712890625,0.96209716796875,0.4817823160826178,0.9041666666666667,0.7042743538767395,0.8451910408432147,0.10084033613445378,0.9350961538461539,0.7992895204262878,1.0,1.0,0.9407514450867052,0.923728813559322,0.8363754889178618,0.011121408711770158,0.36051899907321594,0.6891271056661562,0.04900459418070444,0.8439334637964775,0.9855325691920603,0.95993265993266,0.9841750841750841,0.9930088206468475,0.9982358706305129,0.9928167312948954,1.0,0.4817823160826178,0.8554533508541393,0.665570690465007,0.7252685132843414,0.01011804384485666,0.35171790235081374,0.587467362924282,0.04900459418070444
b'1-189846',0.86029052734375,1.0,0.9508056640625,1.0,0.98126220703125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,,,,,,,,,,0.86029052734375,1.0,0.9508056640625,1.0,0.98126220703125,1.0,1.0,1.0,0.0,,0.0,,0.0,,,
b'1-122054',0.92242431640625,1.0,1.0,1.0,0.99853515625,1.0,1.0,1.0,0.0,,,,0.0,,,,,,,,,,,,0.92242431640625,1.0,1.0,1.0,0.99853515625,1.0,1.0,1.0,0.0,,,,0.0,,,
